external_exercise_id,title,primary_muscles,secondary_muscles,equipment,movement_pattern,body_position,difficulty,sanitized_metadata
8085b2a3-fc64-478c-b93a-bf86dab46fc0,Mountain climbers,[core],[],[bodyweight],NULL,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[cardio core hiit] slug:mountain-climbers-8085b2a3]
808799af-013a-4f71-94e7-3fdea59b9ecf,Reverse lunge to knee drive,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength functional balance] slug:reverse-lunge-to-knee-drive]
80b6b175-77a8-48ac-9a09-495d114d88ef,Backward lunges,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:backward-lunges]
812f7c37-8718-4fa6-8ad2-9c1080da9873,Incline Dumbbell Row,[back],[],[dumbbell],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:incline-dumbbell-row]
8180c05c-73e5-4de1-bb90-0b5e0d80c4c9,Hang Snatch,[full_body],[],[barbell],NULL,NULL,advanced,map[category:Full Body difficulty:advanced equipment:[barbell] exerciseTypes:[strength plyometric] slug:hang-snatch]
82610c61-8595-4814-a657-662932c9081d,Wide Grip Smith Machine Upright Row,[shoulders],[],[machine],horizontal_pull,NULL,intermediate,map[category:Shoulders difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:wide-grip-smith-machine-upright-row]
82bc1bbb-e706-4fb6-a02d-6e3948dd6343,Walking Lunges - Better version,[quads],[],[bodyweight],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[bodyweight] exerciseTypes:[strength functional] slug:walking-lunges-better-version]
83a25d92-34c9-43cd-aeac-6af796aa9c6b,Squats to knee,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength cardio] slug:squats-to-knee]
83b448e2-7782-42ff-bcf6-1ce7a7e9a5a4,Hip Circle hops,[glutes],[],[bodyweight],NULL,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[plyometric strength] slug:hip-circle-hops]
83df9077-41ca-4376-b5de-f4ea0393b6f8,Standing Quad Stretch (L),[full_body],[],[bodyweight],NULL,NULL,beginner,map[category:Full Body difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching] slug:standing-quad-stretch-l]
843c04e2-6344-48ad-8641-0321a60dbb63,Reclined butterfly,[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:reclined-butterfly]
84497aca-5092-4038-bf3c-3e9beeae9f8b,Side plank pose (right),[core],[],[bodyweight],core,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga core isometric] slug:side-plank-pose-right]
844b8994-0c7a-477d-ab48-91b2d8ef75b0,Leg Press,[legs],[glute_max hamstrings adductors],[machine],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[] slug:leg-press-b91089]
8456ccc7-a3af-4d7d-8524-2ed90c57fc9e,Smith Machine Smith Calf Raise,[calves],[gastrocnemius soleus tibialis_anterior],[machine],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[strength isometric] slug:smith-machine-smith-calf-raise-3ce1b9]
8503592c-a179-456b-9417-5fb5e84fad1a,Cable Hip Abduction,[glutes],[],[cable],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-hip-abduction]
851015b9-546b-425d-81f3-ac6b7493a784,Seated Leg Curl,[legs],[],[machine],hip_hinge,NULL,NULL,map[category:<nil> difficulty:<nil> equipment:[machine] exerciseTypes:[] slug:seated-leg-curl-c7b2fb]
8540be69-f287-4af1-918b-01968b7a48a8,Seated Shoulder Squeeze,[full_body],[],[barbell bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[mobility stretching] slug:seated-shoulder-squeeze]
854b33d7-6d88-4a67-a5d5-4e7e2983b140,back stretch,[lower_back],[hamstrings glutes upper_back],[],NULL,NULL,beginner,map[category:stretching difficulty:beginner equipment:[chair] exerciseTypes:[stretching cooldown mobility] slug:back-stretch-5ab5be]
8577f8c3-283b-472b-b5cf-d0eaa8e84762,Calf gas peddlers,[calves],[],[bodyweight],NULL,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[mobility warmup] slug:calf-gas-peddlers]
857fa3a7-6b75-4329-9bb0-297db6b9f761,Side to side squat,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength cardio functional] slug:side-to-side-squat]
85a71ed6-caf0-4b0c-aa70-0419d8f81157,Crab walk to squat,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[functional strength cardio] slug:crab-walk-to-squat]
85d78505-04b8-4cf6-b277-c215eeb462a7,Oblique Crunches,[core],[],[bodyweight],core,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:oblique-crunches]
865864f7-f65e-4ea1-9e43-47fc0881fc00,Warrior I (left),[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga strength] slug:warrior-i-left]
86a5f361-6b81-4ab7-a769-c32ca56d5ae4,Cable Hip Abduction,[glutes],[],[cable],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:cable-hip-abduction-86a5f361]
86e3a801-0f1c-4424-851f-4826c75d8f48,Seated Calf Raise Machine,[calves],[],[machine],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:seated-calf-raise-machine]
8735c2a0-5c44-4a2d-ba45-932ba4d372cd,Switching mountain climbers,[core],[],[bodyweight],NULL,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[cardio core hiit] slug:switching-mountain-climbers]
874ef2ee-909f-44db-bd03-25ffd1e24a0d,Puppy pose,[back],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:puppy-pose]
87820d5e-9377-493c-a924-cc1d4750859b,First Toe Curl with Towel,[forearm_flexors],[tibialis_anterior peroneals soleus],[],elbow_flexion,NULL,beginner,map[category:physio difficulty:beginner equipment:[towel] exerciseTypes:[rehabilitation mobility strength] slug:first-toe-curl-with-towel-644f3e]
8796655f-6390-4ae1-a143-1fe6cde817cb,Decline Chest Press Machine,[chest],[front_deltoids triceps serratus_anterior],[machine],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:decline-chest-press-machine-f533ec]
87a9f879-77ef-4dbe-8e8e-b15fea5052a7,Bicycle punches,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core cardio] slug:bicycle-punches]
87cb06b9-6563-4676-b796-b02f68af48b5,Reverse warrior (left),[quads],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:reverse-warrior-left]
88116de4-0c5d-4985-8905-156fd03d7eb9,Good Mornings with barbell,[full_body],[],[barbell],hip_hinge,NULL,NULL,map[category:Deadlifts difficulty:<nil> equipment:[barbell] exerciseTypes:[strength stretching] slug:good-mornings-with-barbell]
88d0a597-e95d-4c1a-a296-aa7315c3a53b,Pyramid pose (right),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:pyramid-pose-right]
89b62000-867f-4f98-b24c-ad9b5708d015,Chair sit ups,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:chair-sit-ups]
89fc3afb-7650-4bcd-9f82-726dd15e6600,Squat to alternating toe taps,[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength cardio] slug:squat-to-alternating-toe-taps]
89fffd4f-96b2-4833-8b3c-817a0aadb507,Good mornings,[full_body],[],[bodyweight],hip_hinge,NULL,NULL,map[category:Deadlifts difficulty:<nil> equipment:[bodyweight] exerciseTypes:[strength stretching] slug:good-mornings]
8a0a9a9f-ff9b-449f-ba4a-d30bfbc9ca2d,Jump squats,[quads],[],[bodyweight],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[bodyweight] exerciseTypes:[plyometric strength] slug:jump-squats]
8b749c78-6f8d-46d7-ab75-bb42ed161ae1,Standing Hamstring Stretch (L),[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching] slug:standing-hamstring-stretch-l]
8bbcc469-9283-4776-a12c-882060dd396c,Declined Push up - 56,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:declined-push-up-56]
8bc22d59-cc73-483b-b12c-515e974f39a6,Jumping jacks,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio warmup] slug:jumping-jacks]
8be51cd5-3ed1-489e-9975-5d9141880055,High plank alternating single leg knee tuck,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core calisthenics] slug:high-plank-alternating-single-leg-knee-tuc]
8cd64184-db39-4c0d-90fe-859c4661aa95,Straight arm circles,[shoulders],[rotator_cuff upper_back serratus_anterior],[bodyweight],NULL,NULL,beginner,map[category:warmup difficulty:beginner equipment:[bodyweight] exerciseTypes:[warmup mobility] slug:straight-arm-circles-dc1e25]
8d3afa33-7191-4f69-a9f6-81b20f55dd38,Preacher Curl,[biceps],[],[machine],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:preacher-curl]
8d5a28d5-9aa2-4d63-bdc4-3e6e746e9d0d,Side plank up and down (left),[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core strength isometric] slug:side-plank-up-and-down-left]
8dcb1591-348a-4809-9abf-0a1679a7a52a,Dumbbell Side Bend (R),[core],[],[dumbbell],NULL,NULL,NULL,map[category:Core difficulty:<nil> equipment:[dumbbell] exerciseTypes:[strength core] slug:dumbbell-side-bend-r]
8dcf57f2-24d8-4f4d-802c-2eacbe9d578f,Crescent lunge (left),[quads],[],[bodyweight],knee_dominant,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga strength balance] slug:crescent-lunge-left]
8e75c181-9db4-4e20-8fa7-be744f820f95,Cat pose,[back],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga mobility] slug:cat-pose]
8e7c3c00-5f0b-40b1-b64d-84b78fa6ec93,Plow pose,[hamstrings],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:plow-pose]
8ef75730-0d30-4063-b6ff-242725cf8c29,Incline Dumbbell Press,[chest],[],[dumbbell],NULL,NULL,beginner,map[category:Chest difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength] slug:incline-dumbbell-press]
8f181782-a135-49c5-91df-de5985c69ac7,Low Cable Crossover,[chest],[],[cable],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[cable] exerciseTypes:[strength] slug:low-cable-crossover]
8f2f2d63-4e39-408b-b450-f88c27d8ae1a,Deadlift with Kettlebell,[full_body],[adductors traps calves],[],hip_hinge,NULL,beginner,map[category:Core difficulty:beginner equipment:[kettlebell] exerciseTypes:[strength functional] slug:deadlift-with-kettlebell]
8f35f8d8-b982-44af-8b71-4254b5be2532,Head Turns Neck stretches,[neck],[sternocleidomastoid cervical_extensors upper_traps],[],NULL,NULL,beginner,map[category:face-neck difficulty:beginner equipment:[chair] exerciseTypes:[stretching mobility warmup] slug:head-turns-neck-stretches-cd06c2]
90421a51-69d9-4f27-9076-847dff2d882a,Smith Machine Lunge,[quads],[],[machine],knee_dominant,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:smith-machine-lunge]
90596c5a-056c-4af1-a992-a6ffaadd8999,Jump Squats - Squat Jumps,[quads],[],[bodyweight],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[bodyweight] exerciseTypes:[plyometric strength] slug:jump-squats-squat-jumps]
9089468c-a43c-4486-892e-557485a39245,Single Arm Cable Front Raise,[shoulders],[],[cable],NULL,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:single-arm-cable-front-raise]
90924318-0ca7-46ec-9e87-36b80e02196f,Calf stretch (left),[calves],[],[bodyweight],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[bodyweight] exerciseTypes:[stretching] slug:calf-stretch-left]
909e8b98-9e33-4a45-8bfa-3b0d4a9cef56,Switching lunges into Burpees (no jump),[quads],[],[bodyweight],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio functional] slug:switching-lunges-into-burpees-no-jump]
90a03a51-07e2-4acd-b893-d5c58a273587,Reverse Preacher Curl,[forearms],[],[barbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[barbell] exerciseTypes:[strength] slug:reverse-preacher-curl]
90f429f5-8d29-4ff7-a993-a904d378803d,Half frog pose (left),[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:half-frog-pose-left]
911577a1-55e3-4bf2-b7a0-6456422c3393,Squat to Cable Row,[back],[],[cable],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[cable] exerciseTypes:[strength functional] slug:squat-to-cable-row]
913dc03f-d923-43c5-9e7f-461c26770ee1,Smith Machine Lunge,[quads],[],[machine],knee_dominant,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:smith-machine-lunge-913dc03f]
920d96cd-7857-4720-9bea-21b23b124b64,Lat Pulldown,[back],[],[cable machine],vertical_pull,NULL,beginner,map[category:Back difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:lat-pulldown]
921feb95-16c7-4fbc-88e7-472f35ffae2e,Jump squat to backward lunge,[quads],[],[bodyweight],knee_dominant,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[bodyweight] exerciseTypes:[plyometric strength functional] slug:jump-squat-to-backward-lunge]
9225c7c5-66a0-42c5-8de4-866389741736,Chest and shoulder,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[stretching mobility] slug:chest-and-shoulder]
926f4125-2676-45a8-96ee-2b6ace422494,Chest Supported Row Machine,[back],[rear_deltoids biceps forearms],[machine],horizontal_pull,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:chest-supported-row-machine-19ed1d]
928d2978-b0a4-4619-858d-106a5c99e507,Garland pose,[glutes],[],[bodyweight],NULL,NULL,beginner,map[category:YOGA difficulty:beginner equipment:[bodyweight] exerciseTypes:[yoga stretching] slug:garland-pose]
92d81e10-c495-4bf9-b205-a079f8711097,L-sit to tucked L-sit,[core],[],[bodyweight],NULL,NULL,advanced,map[category:Core difficulty:advanced equipment:[bodyweight] exerciseTypes:[strength core calisthenics] slug:l-sit-to-tucked-l-sit]
93e53831-f499-4d0b-b266-120445c24555,Oblique Crunches,[core],[],[bodyweight],core,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength core] slug:oblique-crunches-93e53831]
948e5256-8830-43b3-a28a-ddcb050373ed,Kettlebell Turkish Get-Up (Lunge style)(1),[quads],[],[],knee_dominant,NULL,NULL,map[category:Core difficulty:<nil> equipment:[kettlebell] exerciseTypes:[strength functional core] slug:kettlebell-turkish-get-up-lunge-style1]
94b012da-2a8d-449c-8a25-80cc1b0a1ba7,Standing Low Cable Row,[back],[],[cable],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[cable] exerciseTypes:[strength] slug:standing-low-cable-row]
94e15f81-eee6-418c-9c25-6201b6c9f23e,Kettlebell Deadlift,[ketllebell],[],[],hip_hinge,NULL,NULL,map[category:<nil> difficulty:<nil> equipment:[kettlebell] exerciseTypes:[strength functional] slug:kettlebell-deadlift-b4f285]
94e2b3e2-d8e5-4f3b-8b77-5368023e25eb,Mid Row Machine,[back],[],[machine],horizontal_pull,NULL,beginner,map[category:Back difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:mid-row-machine]
94f48c8b-042f-4df8-9805-43e4eca8573f,Seated front raises,[front_deltoids],[upper_chest traps serratus_anterior],[dumbbell],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength isometric] slug:seated-front-raises-0614b0]
952c06b0-359b-4e38-adfd-c352723ab865,Leg Press Calf Raise,[calves],[],[machine],NULL,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:leg-press-calf-raise]
95334bcd-2aa9-4c42-a846-4944c08b9a66,High toe touches,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core calisthenics] slug:high-toe-touches]
954de3a1-ff07-403b-9ad3-c172b2d90171,Leg Extensions,[legs],[hip_flexors tensor_fasciae_latae],[machine],knee_dominant,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[] slug:leg-extensions-d221cf]
95640151-0b58-4872-94de-a14680227a66,Dips parallel bars,[lower_chest],[triceps_long_head front_deltoids serratus_anterior],[machine],horizontal_push,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[machine] exerciseTypes:[strength calisthenics] slug:dips-parallel-bars-ab67c1]
95a95a22-308a-4804-af36-7190b48b1ae5,Inclined diamond push up,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:inclined-diamond-push-up]
95b3c40f-4a12-44e6-ac2e-cd7ce4a3cc3c,Smith Machine Upright Row,[shoulders],[],[machine],horizontal_pull,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:smith-machine-upright-row]
95fb26cd-a80a-4d69-92a0-af6bf54128bc,Cable Pull-Through,[legs],[adductors abs forearms],[cable machine],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[machine] exerciseTypes:[] slug:cable-pull-through-554c58]
9632f636-81ae-4951-9830-4970bbd41e42,Seated Cable Row Underhand Grip,[back],[],[cable],horizontal_pull,NULL,intermediate,map[category:Back difficulty:intermediate equipment:[cable] exerciseTypes:[strength] slug:seated-cable-row-underhand-grip]
9690f31a-ed99-446e-88db-2934b832f497,Dumbbell Rear Lunge,[quads],[],[dumbbell],knee_dominant,NULL,intermediate,map[category:Legs difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-rear-lunge]
9696321a-6d49-4d1b-a42d-08fb34bb8323,Dumbbell floor chest press,[chest],[],[dumbbell],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-floor-chest-press]
97f48a58-e7a9-4179-88e2-f1a16feb68ca,Dumbbell fly,[chest],[],[dumbbell],NULL,NULL,NULL,map[category:Chest difficulty:<nil> equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-fly]
980a6af6-f72f-4e21-bfcf-4253622d507d,Plate Front Raise,[shoulders],[],[barbell],NULL,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[barbell] exerciseTypes:[strength] slug:plate-front-raise]
98543b7d-bf77-48b2-b0e1-f17ae61e3fc2,Kettlebell Farmer Carry,[ketllebell],[obliques calves upper_back],[],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[kettlebell] exerciseTypes:[] slug:kettlebell-farmer-carry-91419a]
9898b03d-3337-4ea6-93d6-812d2004693b,Step Up No Equipment,[quads],[glute_max calves hamstrings],[],knee_dominant,NULL,beginner,map[category:plyometric difficulty:beginner equipment:[box] exerciseTypes:[strength functional plyometric] slug:step-up-no-equipment-e251f2]
98f659d5-466b-4c23-803c-85cf32f2377c,Hollow Body Hold,[bodyweight],[],[],core,NULL,NULL,map[category:<nil> difficulty:<nil> equipment:[free weights] exerciseTypes:[isometric core] slug:hollow-body-hold-25ec7b]
9a68f965-4e58-4b5b-87d5-c44929dd1f39,Banded squat,[quads],[calves erector_spinae hip_flexors],[band],knee_dominant,NULL,beginner,map[category:strength difficulty:beginner equipment:[band] exerciseTypes:[strength functional] slug:banded-squat-10268f]
9a8e40b3-446f-4362-9df4-461931927889,Dumbbell wrist curls,[forearms],[],[dumbbell],elbow_flexion,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-wrist-curls]
9acaf8fd-1e81-4106-8d86-921b013f36c0,Arch Skydiver,[erector_spinae],[glute_max rhomboids lower_traps],[bodyweight],NULL,NULL,beginner,map[category:core difficulty:beginner equipment:[bodyweight] exerciseTypes:[strength core calisthenics] slug:arch-skydiver-a5f177]
9ad86735-3149-48fa-add4-705598dc149e,Farmers walk,[forearms],[],[dumbbell],NULL,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength functional] slug:farmers-walk]
9b0e714f-6b42-40d9-941c-71bca4da5eef,Knee pseudo pushups,[chest],[],[bodyweight],NULL,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:knee-pseudo-pushups]
9c454a78-ff62-49a9-9879-127b48d6f2ea,Push up hold,[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[isometric strength] slug:push-up-hold]
9d46942e-53df-455c-a996-8936145ab8d2,Push-Ups - Close Triceps Position (Diamond push ups),[chest],[],[bodyweight],horizontal_push,NULL,intermediate,map[category:Chest difficulty:intermediate equipment:[bodyweight] exerciseTypes:[strength calisthenics] slug:push-ups-close-triceps-position-diamond-push-ups]
9d525d35-2c5f-45c9-a88c-56f8526d2177,High plank to side plank,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[core calisthenics] slug:high-plank-to-side-plank]
9d5a2722-801b-4741-8d9b-11e9a3a4ae2d,Devil press,[full_body],[],[dumbbell],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength cardio hiit] slug:devil-press]
9ddd0baa-fa4b-4f5a-8dd4-3a68dc557563,Cable Fly - High to Low,[chest],[front_deltoids serratus_anterior biceps],[cable machine],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[machine] exerciseTypes:[strength] slug:cable-fly-high-to-low-22680d]
9eb19f30-37d0-4aca-9e2d-c90a65f7b07b,Dumbbell Bench Press incline,[upper_chest],[front_deltoids triceps serratus_anterior],[dumbbell bench],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-bench-press-incline-e51818]
9f3f94f9-275b-4c5c-bc97-0e5826023599,Seated Low Cable Curl,[biceps],[],[cable],elbow_flexion,NULL,beginner,map[category:Arms difficulty:beginner equipment:[cable] exerciseTypes:[strength] slug:seated-low-cable-curl]
9fb9d7f3-6833-4f8d-97ce-f487f8fd5eca,Romanian Deadlift,[hamstrings],[],[barbell],hip_hinge,NULL,NULL,map[category:Legs difficulty:<nil> equipment:[barbell] exerciseTypes:[strength] slug:romanian-deadlift]
9fd5a38f-6dc0-40dd-898f-c5ec90cec9c3,Kettlebell Thruster,[ketllebell],[triceps core traps],[],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[kettlebell] exerciseTypes:[strength plyometric] slug:kettlebell-thruster-6124a3]
a0395420-b67f-4ddd-965d-30d4a489f489,Dumbbell Bench Press,[chest],[],[dumbbell bench],NULL,NULL,NULL,map[category:Chest difficulty:<nil> equipment:[dumbbell] exerciseTypes:[strength] slug:dumbbell-bench-press]
a04b709a-b24b-497b-af41-66544e152b4b,Front Raise,[front_deltoids],[lateral_deltoids traps core],[dumbbell],NULL,NULL,beginner,map[category:strength difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength isometric] slug:front-raise-ab4105]
a07157e6-32c0-4380-ad71-55afc02369ec,Halo with dumbbell (L),[shoulders],[],[dumbbell],NULL,NULL,intermediate,map[category:Shoulders difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength warmup] slug:halo-with-dumbbell-l]
a097abc2-16ac-413a-86e4-444a7ce1fa43,Seated Leg Curl,[hamstrings],[],[machine],hip_hinge,NULL,beginner,map[category:Legs difficulty:beginner equipment:[machine] exerciseTypes:[strength] slug:seated-leg-curl]
a16a574a-28bd-4010-bcda-b9f066b381e4,Heels to Butt,[full_body],[],[bodyweight],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[bodyweight] exerciseTypes:[cardio warmup] slug:heels-to-butt]
a1b684f7-6cf3-41a7-9c1f-2321a8e0847a,Lying Dumbbell Tricep Extension - One arm,[triceps],[],[dumbbell],elbow_extension,NULL,intermediate,map[category:Arms difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength] slug:lying-dumbbell-tricep-extension-one-arm]
a299ccb1-0604-4d47-a5c1-19d5ca0e8b42,Single Arm Dumbbell Row,[back],[],[dumbbell],horizontal_pull,NULL,beginner,map[category:Back difficulty:beginner equipment:[dumbbell] exerciseTypes:[strength] slug:single-arm-dumbbell-row]
a2ad1f3d-ac82-4d67-915c-6bd4f83e3813,Rack Pull,[back],[glutes hamstrings forearms quads],[barbell],NULL,NULL,intermediate,map[category:strength difficulty:intermediate equipment:[barbell] exerciseTypes:[] slug:rack-pull-f95e8b]
a363775e-2aa5-49cb-ac17-7aa137d5d47b,Barbell Shrug,[shoulders],[rhomboids forearms],[barbell],NULL,NULL,beginner,map[category:Shoulders difficulty:beginner equipment:[barbell] exerciseTypes:[strength] slug:barbell-shrug]
a36c63b9-c3d4-432d-a135-1ca81a162d35,Boat hold,[core],[],[bodyweight],NULL,NULL,intermediate,map[category:Core difficulty:intermediate equipment:[bodyweight] exerciseTypes:[core isometric] slug:boat-hold]
a46c036e-f0f6-4c03-8216-cc80da58ee3d,Dumbbell Discus (L),[full_body],[],[dumbbell],NULL,NULL,intermediate,map[category:Full Body difficulty:intermediate equipment:[dumbbell] exerciseTypes:[strength functional] slug:dumbbell-discus-l]
a4715d5c-446e-4937-a25a-254652773990,Burpee (No jump) into high plank with shoulder tabs,[core],[],[bodyweight],core,NULL,NULL,map[category:Core difficulty:<nil> equipment:[bodyweight] exerciseTypes:[cardio core hiit] slug:burpee-no-jump-into-high-plank-shoulder-a4715d5c]
